Iteracoes,Aproximacao_PI,PI_Real,Erro_Absoluto,Tempo_ms,Precisao,Digitos_Corretos
853400,3.1415914818,3.141592653589793,0.0000011718,2.610,100.00,5
853500,3.1415914819,3.141592653589793,0.0000011716,0.000,100.00,5
853600,3.1415914821,3.141592653589793,0.0000011715,0.000,100.00,5
853700,3.1415914822,3.141592653589793,0.0000011714,9.350,100.00,5
853800,3.1415914824,3.141592653589793,0.0000011712,0.000,100.00,5
853900,3.1415914825,3.141592653589793,0.0000011711,6.327,100.00,5
854000,3.1415914826,3.141592653589793,0.0000011710,5.801,100.00,5
854100,3.1415914828,3.141592653589793,0.0000011708,1.832,100.00,5
854200,3.1415914829,3.141592653589793,0.0000011707,4.456,100.00,5
854300,3.1415914830,3.141592653589793,0.0000011705,4.188,100.00,5
854400,3.1415914832,3.141592653589793,0.0000011704,0.000,100.00,5
854500,3.1415914833,3.141592653589793,0.0000011703,8.712,100.00,5
854600,3.1415914835,3.141592653589793,0.0000011701,3.008,100.00,5
854700,3.1415914836,3.141592653589793,0.0000011700,4.662,100.00,5
854800,3.1415914837,3.141592653589793,0.0000011699,0.000,100.00,5
854900,3.1415914839,3.141592653589793,0.0000011697,3.668,100.00,5
855000,3.1415914840,3.141592653589793,0.0000011696,4.409,100.00,5
855100,3.1415914841,3.141592653589793,0.0000011695,4.338,100.00,5
855200,3.1415914843,3.141592653589793,0.0000011693,3.228,100.00,5
855300,3.1415914844,3.141592653589793,0.0000011692,0.000,100.00,5
855400,3.1415914845,3.141592653589793,0.0000011690,0.000,100.00,5
855500,3.1415914847,3.141592653589793,0.0000011689,0.957,100.00,5
855600,3.1415914848,3.141592653589793,0.0000011688,3.547,100.00,5
855700,3.1415914850,3.141592653589793,0.0000011686,2.315,100.00,5
855800,3.1415914851,3.141592653589793,0.0000011685,3.604,100.00,5
855900,3.1415914852,3.141592653589793,0.0000011684,0.000,100.00,5
856000,3.1415914854,3.141592653589793,0.0000011682,0.740,100.00,5
856100,3.1415914855,3.141592653589793,0.0000011681,6.038,100.00,5
856200,3.1415914856,3.141592653589793,0.0000011680,2.736,100.00,5
856300,3.1415914858,3.141592653589793,0.0000011678,2.529,100.00,5
856400,3.1415914859,3.141592653589793,0.0000011677,0.000,100.00,5
856500,3.1415914860,3.141592653589793,0.0000011675,6.282,100.00,5
856600,3.1415914862,3.141592653589793,0.0000011674,3.372,100.00,5
856700,3.1415914863,3.141592653589793,0.0000011673,3.276,100.00,5
856800,3.1415914865,3.141592653589793,0.0000011671,0.000,100.00,5
856900,3.1415914866,3.141592653589793,0.0000011670,4.126,100.00,5
857000,3.1415914867,3.141592653589793,0.0000011669,2.090,100.00,5
857100,3.1415914869,3.141592653589793,0.0000011667,5.441,100.00,5
857200,3.1415914870,3.141592653589793,0.0000011666,0.000,100.00,5
857300,3.1415914871,3.141592653589793,0.0000011665,0.000,100.00,5
857400,3.1415914873,3.141592653589793,0.0000011663,7.528,100.00,5
857500,3.1415914874,3.141592653589793,0.0000011662,3.874,100.00,5
857600,3.1415914875,3.141592653589793,0.0000011660,0.000,100.00,5
857700,3.1415914877,3.141592653589793,0.0000011659,8.547,100.00,5
857800,3.1415914878,3.141592653589793,0.0000011658,1.068,100.00,5
857900,3.1415914880,3.141592653589793,0.0000011656,1.093,100.00,5
858000,3.1415914881,3.141592653589793,0.0000011655,3.455,100.00,5
858100,3.1415914882,3.141592653589793,0.0000011654,8.143,100.00,5
858200,3.1415914884,3.141592653589793,0.0000011652,0.000,100.00,5
858300,3.1415914885,3.141592653589793,0.0000011651,0.000,100.00,5
858400,3.1415914886,3.141592653589793,0.0000011650,8.445,100.00,5
858500,3.1415914888,3.141592653589793,0.0000011648,0.000,100.00,5
858600,3.1415914889,3.141592653589793,0.0000011647,8.152,100.00,5
858700,3.1415914890,3.141592653589793,0.0000011646,1.747,100.00,5
858800,3.1415914892,3.141592653589793,0.0000011644,0.000,100.00,5
858900,3.1415914893,3.141592653589793,0.0000011643,0.000,100.00,5
859000,3.1415914894,3.141592653589793,0.0000011641,0.000,100.00,5
859100,3.1415914896,3.141592653589793,0.0000011640,7.816,100.00,5
859200,3.1415914897,3.141592653589793,0.0000011639,3.865,100.00,5
859300,3.1415914899,3.141592653589793,0.0000011637,4.802,100.00,5
859400,3.1415914900,3.141592653589793,0.0000011636,0.000,100.00,5
859500,3.1415914901,3.141592653589793,0.0000011635,0.000,100.00,5
859600,3.1415914903,3.141592653589793,0.0000011633,9.464,100.00,5
859700,3.1415914904,3.141592653589793,0.0000011632,0.000,100.00,5
859800,3.1415914905,3.141592653589793,0.0000011631,6.995,100.00,5
859900,3.1415914907,3.141592653589793,0.0000011629,3.084,100.00,5
860000,3.1415914908,3.141592653589793,0.0000011628,0.000,100.00,5
860100,3.1415914909,3.141592653589793,0.0000011627,7.128,100.00,5
860200,3.1415914911,3.141592653589793,0.0000011625,0.000,100.00,5
860300,3.1415914912,3.141592653589793,0.0000011624,7.641,100.00,5
860400,3.1415914913,3.141592653589793,0.0000011623,2.858,100.00,5
860500,3.1415914915,3.141592653589793,0.0000011621,1.940,100.00,5
860600,3.1415914916,3.141592653589793,0.0000011620,2.756,100.00,5
860700,3.1415914917,3.141592653589793,0.0000011618,5.369,100.00,5
860800,3.1415914919,3.141592653589793,0.0000011617,3.240,100.00,5
860900,3.1415914920,3.141592653589793,0.0000011616,2.408,100.00,5
861000,3.1415914921,3.141592653589793,0.0000011614,0.000,100.00,5
861100,3.1415914923,3.141592653589793,0.0000011613,4.105,100.00,5
861200,3.1415914924,3.141592653589793,0.0000011612,5.173,100.00,5
861300,3.1415914926,3.141592653589793,0.0000011610,0.000,100.00,5
861400,3.1415914927,3.141592653589793,0.0000011609,5.752,100.00,5
861500,3.1415914928,3.141592653589793,0.0000011608,3.212,100.00,5
861600,3.1415914930,3.141592653589793,0.0000011606,0.000,100.00,5
861700,3.1415914931,3.141592653589793,0.0000011605,6.794,100.00,5
861800,3.1415914932,3.141592653589793,0.0000011604,2.669,100.00,5
861900,3.1415914934,3.141592653589793,0.0000011602,0.000,100.00,5
862000,3.1415914935,3.141592653589793,0.0000011601,4.084,100.00,5
862100,3.1415914936,3.141592653589793,0.0000011600,0.000,100.00,5
862200,3.1415914938,3.141592653589793,0.0000011598,8.569,100.00,5
862300,3.1415914939,3.141592653589793,0.0000011597,0.000,100.00,5
862400,3.1415914940,3.141592653589793,0.0000011596,0.000,100.00,5
862500,3.1415914942,3.141592653589793,0.0000011594,0.000,100.00,5
862600,3.1415914943,3.141592653589793,0.0000011593,0.000,100.00,5
862700,3.1415914944,3.141592653589793,0.0000011592,18.087,100.00,5
862800,3.1415914946,3.141592653589793,0.0000011590,2.156,100.00,5
862900,3.1415914947,3.141592653589793,0.0000011589,4.123,100.00,5
863000,3.1415914948,3.141592653589793,0.0000011587,2.728,100.00,5
863100,3.1415914950,3.141592653589793,0.0000011586,5.429,100.00,5
863200,3.1415914951,3.141592653589793,0.0000011585,1.042,100.00,5
863300,3.1415914952,3.141592653589793,0.0000011583,5.723,100.00,5
863400,3.1415914954,3.141592653589793,0.0000011582,4.732,100.00,5
863500,3.1415914955,3.141592653589793,0.0000011581,0.000,100.00,5
863600,3.1415914956,3.141592653589793,0.0000011579,6.001,100.00,5
863700,3.1415914958,3.141592653589793,0.0000011578,1.173,100.00,5
863800,3.1415914959,3.141592653589793,0.0000011577,3.148,100.00,5
863900,3.1415914960,3.141592653589793,0.0000011575,0.000,100.00,5
864000,3.1415914962,3.141592653589793,0.0000011574,8.763,100.00,5
864100,3.1415914963,3.141592653589793,0.0000011573,0.421,100.00,5
864200,3.1415914965,3.141592653589793,0.0000011571,6.291,100.00,5
864300,3.1415914966,3.141592653589793,0.0000011570,0.000,100.00,5
864400,3.1415914967,3.141592653589793,0.0000011569,0.000,100.00,5
864500,3.1415914969,3.141592653589793,0.0000011567,3.977,100.00,5
864600,3.1415914970,3.141592653589793,0.0000011566,3.611,100.00,5
864700,3.1415914971,3.141592653589793,0.0000011565,0.000,100.00,5
864800,3.1415914973,3.141592653589793,0.0000011563,7.111,100.00,5
864900,3.1415914974,3.141592653589793,0.0000011562,2.458,100.00,5
865000,3.1415914975,3.141592653589793,0.0000011561,2.835,100.00,5
865100,3.1415914977,3.141592653589793,0.0000011559,2.052,100.00,5
865200,3.1415914978,3.141592653589793,0.0000011558,0.000,100.00,5
865300,3.1415914979,3.141592653589793,0.0000011557,8.734,100.00,5
865400,3.1415914981,3.141592653589793,0.0000011555,0.643,100.00,5
865500,3.1415914982,3.141592653589793,0.0000011554,0.000,100.00,5
865600,3.1415914983,3.141592653589793,0.0000011553,0.000,100.00,5
865700,3.1415914985,3.141592653589793,0.0000011551,0.000,100.00,5
865800,3.1415914986,3.141592653589793,0.0000011550,14.773,100.00,5
865900,3.1415914987,3.141592653589793,0.0000011549,1.857,100.00,5
866000,3.1415914989,3.141592653589793,0.0000011547,4.106,100.00,5
866100,3.1415914990,3.141592653589793,0.0000011546,0.000,100.00,5
866200,3.1415914991,3.141592653589793,0.0000011545,5.661,100.00,5
866300,3.1415914993,3.141592653589793,0.0000011543,2.048,100.00,5
866400,3.1415914994,3.141592653589793,0.0000011542,2.847,100.00,5
866500,3.1415914995,3.141592653589793,0.0000011541,4.958,100.00,5
866600,3.1415914997,3.141592653589793,0.0000011539,0.000,100.00,5
866700,3.1415914998,3.141592653589793,0.0000011538,4.405,100.00,5
866800,3.1415914999,3.141592653589793,0.0000011537,2.792,100.00,5
866900,3.1415915001,3.141592653589793,0.0000011535,4.628,100.00,5
867000,3.1415915002,3.141592653589793,0.0000011534,0.000,100.00,5
867100,3.1415915003,3.141592653589793,0.0000011533,5.885,100.00,5
867200,3.1415915005,3.141592653589793,0.0000011531,3.668,100.00,5
867300,3.1415915006,3.141592653589793,0.0000011530,4.554,100.00,5
867400,3.1415915007,3.141592653589793,0.0000011529,0.809,100.00,5
867500,3.1415915009,3.141592653589793,0.0000011527,6.103,100.00,5
867600,3.1415915010,3.141592653589793,0.0000011526,0.000,100.00,5
867700,3.1415915011,3.141592653589793,0.0000011525,4.443,100.00,5
867800,3.1415915013,3.141592653589793,0.0000011523,3.582,100.00,5
867900,3.1415915014,3.141592653589793,0.0000011522,0.000,100.00,5
868000,3.1415915015,3.141592653589793,0.0000011521,6.785,100.00,5
868100,3.1415915016,3.141592653589793,0.0000011519,0.980,100.00,5
868200,3.1415915018,3.141592653589793,0.0000011518,0.000,100.00,5
868300,3.1415915019,3.141592653589793,0.0000011517,8.164,100.00,5
868400,3.1415915020,3.141592653589793,0.0000011515,2.839,100.00,5
868500,3.1415915022,3.141592653589793,0.0000011514,1.838,100.00,5
868600,3.1415915023,3.141592653589793,0.0000011513,2.313,100.00,5
868700,3.1415915024,3.141592653589793,0.0000011511,0.000,100.00,5
868800,3.1415915026,3.141592653589793,0.0000011510,8.099,100.00,5
868900,3.1415915027,3.141592653589793,0.0000011509,0.000,100.00,5
869000,3.1415915028,3.141592653589793,0.0000011507,0.000,100.00,5
869100,3.1415915030,3.141592653589793,0.0000011506,11.152,100.00,5
869200,3.1415915031,3.141592653589793,0.0000011505,3.081,100.00,5
869300,3.1415915032,3.141592653589793,0.0000011504,2.069,100.00,5
869400,3.1415915034,3.141592653589793,0.0000011502,4.353,100.00,5
869500,3.1415915035,3.141592653589793,0.0000011501,0.000,100.00,5
869600,3.1415915036,3.141592653589793,0.0000011500,0.000,100.00,5
869700,3.1415915038,3.141592653589793,0.0000011498,7.557,100.00,5
869800,3.1415915039,3.141592653589793,0.0000011497,4.142,100.00,5
869900,3.1415915040,3.141592653589793,0.0000011496,4.130,100.00,5
870000,3.1415915042,3.141592653589793,0.0000011494,0.000,100.00,5
870100,3.1415915043,3.141592653589793,0.0000011493,0.000,100.00,5
870200,3.1415915044,3.141592653589793,0.0000011492,7.523,100.00,5
870300,3.1415915046,3.141592653589793,0.0000011490,4.352,100.00,5
870400,3.1415915047,3.141592653589793,0.0000011489,0.000,100.00,5
870500,3.1415915048,3.141592653589793,0.0000011488,0.000,100.00,5
870600,3.1415915050,3.141592653589793,0.0000011486,0.000,100.00,5
870700,3.1415915051,3.141592653589793,0.0000011485,14.108,100.00,5
870800,3.1415915052,3.141592653589793,0.0000011484,0.877,100.00,5
870900,3.1415915054,3.141592653589793,0.0000011482,0.000,100.00,5
871000,3.1415915055,3.141592653589793,0.0000011481,7.253,100.00,5
871100,3.1415915056,3.141592653589793,0.0000011480,4.430,100.00,5
871200,3.1415915057,3.141592653589793,0.0000011478,3.469,100.00,5
871300,3.1415915059,3.141592653589793,0.0000011477,1.963,100.00,5
871400,3.1415915060,3.141592653589793,0.0000011476,0.000,100.00,5
871500,3.1415915061,3.141592653589793,0.0000011474,0.000,100.00,5
871600,3.1415915063,3.141592653589793,0.0000011473,0.000,100.00,5
871700,3.1415915064,3.141592653589793,0.0000011472,13.400,100.00,5
871800,3.1415915065,3.141592653589793,0.0000011471,2.219,100.00,5
871900,3.1415915067,3.141592653589793,0.0000011469,0.000,100.00,5
872000,3.1415915068,3.141592653589793,0.0000011468,0.000,100.00,5
872100,3.1415915069,3.141592653589793,0.0000011467,0.000,100.00,5
872200,3.1415915071,3.141592653589793,0.0000011465,11.893,100.00,5
872300,3.1415915072,3.141592653589793,0.0000011464,3.475,100.00,5
872400,3.1415915073,3.141592653589793,0.0000011463,2.016,100.00,5
872500,3.1415915075,3.141592653589793,0.0000011461,0.000,100.00,5
872600,3.1415915076,3.141592653589793,0.0000011460,0.000,100.00,5
872700,3.1415915077,3.141592653589793,0.0000011459,9.479,100.00,5
872800,3.1415915079,3.141592653589793,0.0000011457,3.900,100.00,5
872900,3.1415915080,3.141592653589793,0.0000011456,0.000,100.00,5
873000,3.1415915081,3.141592653589793,0.0000011455,0.000,100.00,5
873100,3.1415915082,3.141592653589793,0.0000011453,0.000,100.00,5
873200,3.1415915084,3.141592653589793,0.0000011452,8.152,100.00,5
873300,3.1415915085,3.141592653589793,0.0000011451,4.165,100.00,5
873400,3.1415915086,3.141592653589793,0.0000011450,0.000,100.00,5
873500,3.1415915088,3.141592653589793,0.0000011448,0.000,100.00,5
873600,3.1415915089,3.141592653589793,0.0000011447,0.000,100.00,5
873700,3.1415915090,3.141592653589793,0.0000011446,8.322,100.00,5
873800,3.1415915092,3.141592653589793,0.0000011444,4.219,100.00,5
873900,3.1415915093,3.141592653589793,0.0000011443,2.253,100.00,5
874000,3.1415915094,3.141592653589793,0.0000011442,0.000,100.00,5
874100,3.1415915096,3.141592653589793,0.0000011440,0.000,100.00,5
874200,3.1415915097,3.141592653589793,0.0000011439,9.509,100.00,5
874300,3.1415915098,3.141592653589793,0.0000011438,5.691,100.00,5
874400,3.1415915099,3.141592653589793,0.0000011436,0.000,100.00,5
874500,3.1415915101,3.141592653589793,0.0000011435,0.000,100.00,5
874600,3.1415915102,3.141592653589793,0.0000011434,10.283,100.00,5
874700,3.1415915103,3.141592653589793,0.0000011432,0.000,100.00,5
874800,3.1415915105,3.141592653589793,0.0000011431,6.598,100.00,5
874900,3.1415915106,3.141592653589793,0.0000011430,0.000,100.00,5
875000,3.1415915107,3.141592653589793,0.0000011429,5.103,100.00,5
875100,3.1415915109,3.141592653589793,0.0000011427,0.000,100.00,5
875200,3.1415915110,3.141592653589793,0.0000011426,2.990,100.00,5
875300,3.1415915111,3.141592653589793,0.0000011425,0.000,100.00,5
875400,3.1415915113,3.141592653589793,0.0000011423,7.228,100.00,5
875500,3.1415915114,3.141592653589793,0.0000011422,3.337,100.00,5
875600,3.1415915115,3.141592653589793,0.0000011421,0.000,100.00,5
875700,3.1415915116,3.141592653589793,0.0000011419,1.174,100.00,5
875800,3.1415915118,3.141592653589793,0.0000011418,5.429,100.00,5
875900,3.1415915119,3.141592653589793,0.0000011417,3.651,100.00,5
876000,3.1415915120,3.141592653589793,0.0000011416,2.013,100.00,5
876100,3.1415915122,3.141592653589793,0.0000011414,3.027,100.00,5
876200,3.1415915123,3.141592653589793,0.0000011413,5.066,100.00,5
876300,3.1415915124,3.141592653589793,0.0000011412,2.141,100.00,5
876400,3.1415915126,3.141592653589793,0.0000011410,4.654,100.00,5
876500,3.1415915127,3.141592653589793,0.0000011409,2.014,100.00,5
876600,3.1415915128,3.141592653589793,0.0000011408,1.378,100.00,5
876700,3.1415915129,3.141592653589793,0.0000011406,0.000,100.00,5
876800,3.1415915131,3.141592653589793,0.0000011405,4.733,100.00,5
876900,3.1415915132,3.141592653589793,0.0000011404,0.000,100.00,5
877000,3.1415915133,3.141592653589793,0.0000011403,0.000,100.00,5
877100,3.1415915135,3.141592653589793,0.0000011401,0.000,100.00,5
877200,3.1415915136,3.141592653589793,0.0000011400,6.366,100.00,5
877300,3.1415915137,3.141592653589793,0.0000011399,0.000,100.00,5
877400,3.1415915139,3.141592653589793,0.0000011397,7.019,100.00,5
877500,3.1415915140,3.141592653589793,0.0000011396,0.000,100.00,5
877600,3.1415915141,3.141592653589793,0.0000011395,4.851,100.00,5
877700,3.1415915142,3.141592653589793,0.0000011393,3.676,100.00,5
877800,3.1415915144,3.141592653589793,0.0000011392,0.000,100.00,5
877900,3.1415915145,3.141592653589793,0.0000011391,0.000,100.00,5
878000,3.1415915146,3.141592653589793,0.0000011390,11.557,100.00,5
878100,3.1415915148,3.141592653589793,0.0000011388,1.608,100.00,5
878200,3.1415915149,3.141592653589793,0.0000011387,2.435,100.00,5
878300,3.1415915150,3.141592653589793,0.0000011386,0.000,100.00,5
878400,3.1415915152,3.141592653589793,0.0000011384,9.653,100.00,5
878500,3.1415915153,3.141592653589793,0.0000011383,4.589,100.00,5
878600,3.1415915154,3.141592653589793,0.0000011382,2.547,100.00,5
878700,3.1415915155,3.141592653589793,0.0000011380,0.000,100.00,5
878800,3.1415915157,3.141592653589793,0.0000011379,8.992,100.00,5
878900,3.1415915158,3.141592653589793,0.0000011378,0.000,100.00,5
879000,3.1415915159,3.141592653589793,0.0000011377,2.368,100.00,5
879100,3.1415915161,3.141592653589793,0.0000011375,4.107,100.00,5
879200,3.1415915162,3.141592653589793,0.0000011374,3.012,100.00,5
879300,3.1415915163,3.141592653589793,0.0000011373,2.201,100.00,5
879400,3.1415915165,3.141592653589793,0.0000011371,3.241,100.00,5
879500,3.1415915166,3.141592653589793,0.0000011370,6.141,100.00,5
879600,3.1415915167,3.141592653589793,0.0000011369,2.016,100.00,5
879700,3.1415915168,3.141592653589793,0.0000011368,4.087,100.00,5
879800,3.1415915170,3.141592653589793,0.0000011366,2.946,100.00,5
879900,3.1415915171,3.141592653589793,0.0000011365,0.000,100.00,5
880000,3.1415915172,3.141592653589793,0.0000011364,8.299,100.00,5
880100,3.1415915174,3.141592653589793,0.0000011362,3.955,100.00,5
880200,3.1415915175,3.141592653589793,0.0000011361,3.525,100.00,5
880300,3.1415915176,3.141592653589793,0.0000011360,0.000,100.00,5
880400,3.1415915177,3.141592653589793,0.0000011358,2.338,100.00,5
880500,3.1415915179,3.141592653589793,0.0000011357,5.660,100.00,5
880600,3.1415915180,3.141592653589793,0.0000011356,3.789,100.00,5
880700,3.1415915181,3.141592653589793,0.0000011355,3.748,100.00,5
880800,3.1415915183,3.141592653589793,0.0000011353,3.497,100.00,5
880900,3.1415915184,3.141592653589793,0.0000011352,3.934,100.00,5
881000,3.1415915185,3.141592653589793,0.0000011351,2.028,100.00,5
881100,3.1415915186,3.141592653589793,0.0000011349,3.711,100.00,5
881200,3.1415915188,3.141592653589793,0.0000011348,2.853,100.00,5
881300,3.1415915189,3.141592653589793,0.0000011347,3.678,100.00,5
881400,3.1415915190,3.141592653589793,0.0000011346,0.000,100.00,5
881500,3.1415915192,3.141592653589793,0.0000011344,0.000,100.00,5
881600,3.1415915193,3.141592653589793,0.0000011343,5.402,100.00,5
881700,3.1415915194,3.141592653589793,0.0000011342,4.563,100.00,5
881800,3.1415915195,3.141592653589793,0.0000011340,0.000,100.00,5
881900,3.1415915197,3.141592653589793,0.0000011339,0.000,100.00,5
882000,3.1415915198,3.141592653589793,0.0000011338,0.000,100.00,5
882100,3.1415915199,3.141592653589793,0.0000011337,14.974,100.00,5
882200,3.1415915201,3.141592653589793,0.0000011335,0.000,100.00,5
882300,3.1415915202,3.141592653589793,0.0000011334,6.783,100.00,5
882400,3.1415915203,3.141592653589793,0.0000011333,3.526,100.00,5
882500,3.1415915204,3.141592653589793,0.0000011331,0.000,100.00,5
882600,3.1415915206,3.141592653589793,0.0000011330,8.627,100.00,5
882700,3.1415915207,3.141592653589793,0.0000011329,2.663,100.00,5
882800,3.1415915208,3.141592653589793,0.0000011328,0.000,100.00,5
882900,3.1415915210,3.141592653589793,0.0000011326,4.827,100.00,5
883000,3.1415915211,3.141592653589793,0.0000011325,3.621,100.00,5
883100,3.1415915212,3.141592653589793,0.0000011324,2.553,100.00,5
883200,3.1415915213,3.141592653589793,0.0000011322,5.217,100.00,5
883300,3.1415915215,3.141592653589793,0.0000011321,2.592,100.00,5
883400,3.1415915216,3.141592653589793,0.0000011320,2.643,100.00,5
883500,3.1415915217,3.141592653589793,0.0000011319,2.506,100.00,5
883600,3.1415915219,3.141592653589793,0.0000011317,0.000,100.00,5
883700,3.1415915220,3.141592653589793,0.0000011316,6.265,100.00,5
883800,3.1415915221,3.141592653589793,0.0000011315,3.776,100.00,5
883900,3.1415915222,3.141592653589793,0.0000011313,0.000,100.00,5
884000,3.1415915224,3.141592653589793,0.0000011312,3.866,100.00,5
884100,3.1415915225,3.141592653589793,0.0000011311,2.300,100.00,5
884200,3.1415915226,3.141592653589793,0.0000011310,0.000,100.00,5
884300,3.1415915228,3.141592653589793,0.0000011308,0.000,100.00,5
884400,3.1415915229,3.141592653589793,0.0000011307,7.282,100.00,5
884500,3.1415915230,3.141592653589793,0.0000011306,0.936,100.00,5
884600,3.1415915231,3.141592653589793,0.0000011305,0.000,100.00,5
884700,3.1415915233,3.141592653589793,0.0000011303,0.000,100.00,5
884800,3.1415915234,3.141592653589793,0.0000011302,0.000,100.00,5
884900,3.1415915235,3.141592653589793,0.0000011301,2.598,100.00,5
885000,3.1415915236,3.141592653589793,0.0000011299,0.000,100.00,5
885100,3.1415915238,3.141592653589793,0.0000011298,0.000,100.00,5
885200,3.1415915239,3.141592653589793,0.0000011297,0.000,100.00,5
885300,3.1415915240,3.141592653589793,0.0000011296,0.000,100.00,5
885400,3.1415915242,3.141592653589793,0.0000011294,2.332,100.00,5
885500,3.1415915243,3.141592653589793,0.0000011293,0.000,100.00,5
885600,3.1415915244,3.141592653589793,0.0000011292,0.000,100.00,5
885700,3.1415915245,3.141592653589793,0.0000011291,0.000,100.00,5
885800,3.1415915247,3.141592653589793,0.0000011289,13.679,100.00,5
885900,3.1415915248,3.141592653589793,0.0000011288,3.644,100.00,5
886000,3.1415915249,3.141592653589793,0.0000011287,0.000,100.00,5
886100,3.1415915250,3.141592653589793,0.0000011285,0.000,100.00,5
886200,3.1415915252,3.141592653589793,0.0000011284,0.000,100.00,5
886300,3.1415915253,3.141592653589793,0.0000011283,12.221,100.00,5
886400,3.1415915254,3.141592653589793,0.0000011282,3.617,100.00,5
886500,3.1415915256,3.141592653589793,0.0000011280,4.721,100.00,5
886600,3.1415915257,3.141592653589793,0.0000011279,0.000,100.00,5
886700,3.1415915258,3.141592653589793,0.0000011278,0.000,100.00,5
886800,3.1415915259,3.141592653589793,0.0000011277,7.836,100.00,5
886900,3.1415915261,3.141592653589793,0.0000011275,2.611,100.00,5
887000,3.1415915262,3.141592653589793,0.0000011274,3.510,100.00,5
887100,3.1415915263,3.141592653589793,0.0000011273,0.000,100.00,5
887200,3.1415915264,3.141592653589793,0.0000011271,0.000,100.00,5
887300,3.1415915266,3.141592653589793,0.0000011270,6.977,100.00,5
887400,3.1415915267,3.141592653589793,0.0000011269,4.867,100.00,5
887500,3.1415915268,3.141592653589793,0.0000011268,0.000,100.00,5
887600,3.1415915270,3.141592653589793,0.0000011266,0.000,100.00,5
887700,3.1415915271,3.141592653589793,0.0000011265,10.969,100.00,5
887800,3.1415915272,3.141592653589793,0.0000011264,0.000,100.00,5
887900,3.1415915273,3.141592653589793,0.0000011263,6.019,100.00,5
888000,3.1415915275,3.141592653589793,0.0000011261,0.000,100.00,5
888100,3.1415915276,3.141592653589793,0.0000011260,0.000,100.00,5
888200,3.1415915277,3.141592653589793,0.0000011259,9.852,100.00,5
888300,3.1415915278,3.141592653589793,0.0000011257,0.000,100.00,5
888400,3.1415915280,3.141592653589793,0.0000011256,6.823,100.00,5
888500,3.1415915281,3.141592653589793,0.0000011255,0.000,100.00,5
888600,3.1415915282,3.141592653589793,0.0000011254,0.000,100.00,5
888700,3.1415915284,3.141592653589793,0.0000011252,8.888,100.00,5
888800,3.1415915285,3.141592653589793,0.0000011251,0.000,100.00,5
888900,3.1415915286,3.141592653589793,0.0000011250,7.839,100.00,5
889000,3.1415915287,3.141592653589793,0.0000011249,0.000,100.00,5
889100,3.1415915289,3.141592653589793,0.0000011247,0.000,100.00,5
889200,3.1415915290,3.141592653589793,0.0000011246,8.227,100.00,5
889300,3.1415915291,3.141592653589793,0.0000011245,5.674,100.00,5
889400,3.1415915292,3.141592653589793,0.0000011244,1.500,100.00,5
889500,3.1415915294,3.141592653589793,0.0000011242,0.000,100.00,5
889600,3.1415915295,3.141592653589793,0.0000011241,7.827,100.00,5
889700,3.1415915296,3.141592653589793,0.0000011240,0.000,100.00,5
889800,3.1415915297,3.141592653589793,0.0000011238,7.597,100.00,5
889900,3.1415915299,3.141592653589793,0.0000011237,0.596,100.00,5
890000,3.1415915300,3.141592653589793,0.0000011236,3.285,100.00,5
890100,3.1415915301,3.141592653589793,0.0000011235,1.323,100.00,5
890200,3.1415915302,3.141592653589793,0.0000011233,2.061,100.00,5
890300,3.1415915304,3.141592653589793,0.0000011232,3.991,100.00,5
890400,3.1415915305,3.141592653589793,0.0000011231,2.100,100.00,5
890500,3.1415915306,3.141592653589793,0.0000011230,2.010,100.00,5
890600,3.1415915308,3.141592653589793,0.0000011228,0.000,100.00,5
890700,3.1415915309,3.141592653589793,0.0000011227,0.000,100.00,5
890800,3.1415915310,3.141592653589793,0.0000011226,9.905,100.00,5
890900,3.1415915311,3.141592653589793,0.0000011225,0.000,100.00,5
891000,3.1415915313,3.141592653589793,0.0000011223,8.311,100.00,5
891100,3.1415915314,3.141592653589793,0.0000011222,0.000,100.00,5
891200,3.1415915315,3.141592653589793,0.0000011221,0.000,100.00,5
891300,3.1415915316,3.141592653589793,0.0000011220,9.342,100.00,5
891400,3.1415915318,3.141592653589793,0.0000011218,0.000,100.00,5
891500,3.1415915319,3.141592653589793,0.0000011217,8.934,100.00,5
891600,3.1415915320,3.141592653589793,0.0000011216,0.000,100.00,5
891700,3.1415915321,3.141592653589793,0.0000011215,7.126,100.00,5
891800,3.1415915323,3.141592653589793,0.0000011213,0.000,100.00,5
891900,3.1415915324,3.141592653589793,0.0000011212,10.786,100.00,5
892000,3.1415915325,3.141592653589793,0.0000011211,2.109,100.00,5
892100,3.1415915326,3.141592653589793,0.0000011210,2.404,100.00,5
892200,3.1415915328,3.141592653589793,0.0000011208,5.882,100.00,5
892300,3.1415915329,3.141592653589793,0.0000011207,4.012,100.00,5
892400,3.1415915330,3.141592653589793,0.0000011206,1.470,100.00,5
892500,3.1415915331,3.141592653589793,0.0000011204,5.091,100.00,5
892600,3.1415915333,3.141592653589793,0.0000011203,2.547,100.00,5
892700,3.1415915334,3.141592653589793,0.0000011202,5.064,100.00,5
892800,3.1415915335,3.141592653589793,0.0000011201,0.000,100.00,5
892900,3.1415915336,3.141592653589793,0.0000011199,0.000,100.00,5
893000,3.1415915338,3.141592653589793,0.0000011198,9.858,100.00,5
893100,3.1415915339,3.141592653589793,0.0000011197,3.555,100.00,5
